Metric Name,OID,Description,Interface Type,Admin Status,Oper Status,Inbound Octets,Outbound Octets,Inbound Errors,Outbound Errors
ifMetric_92c18715,1.3.6.1.2.1.30.50,Counter for outbound errors,Loopback,Down,Down,718888270,950403077,231,795
ifMetric_4dc14931,1.3.6.1.2.1.59.11,MAC address of interface,PPP,Testing,Up,299220335,409418582,634,812
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,Counter for outbound errors,ATM,Up,Down,527717867,119401343,929,114
ifMetric_913eb190,1.3.6.1.2.1.88.25,MAC address of interface,WiFi,Down,Unknown,119348040,977178404,702,117
ifMetric_469f52b2,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,PPP,Up,Up,605371017,956288756,855,182
ifMetric_913eb190,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Up,Up,788631301,690865809,181,321
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,MAC address of interface,WiFi,Testing,Down,61877744,987345456,126,484
ifMetric_469f52b2,1.3.6.1.2.1.59.11,MAC address of interface,ATM,Up,Up,89909141,214723705,640,101
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Testing,Up,833577699,614703994,267,362
ifMetric_469f52b2,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Ethernet,Testing,Down,837183060,172902208,157,483
ifMetric_913eb190,1.3.6.1.2.1.67.71,Operational status of interface,ATM,Testing,Up,949150135,232997617,103,38
ifMetric_469f52b2,1.3.6.1.2.1.22.88,MAC address of interface,Loopback,Up,Up,608873526,974549900,443,878
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,Operational status of interface,WiFi,Testing,Down,654723209,232921208,731,186
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,PPP,Up,Down,187041678,966683715,448,135
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,Loopback,Down,Down,741670425,762091152,341,768
ifMetric_913eb190,1.3.6.1.2.1.22.88,MAC address of interface,Loopback,Up,Unknown,351492746,291632388,220,148
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,Counter for outbound errors,Ethernet,Up,Down,665557016,258987143,651,70
ifMetric_40427409,1.3.6.1.2.1.55.42,MAC address of interface,Ethernet,Up,Down,228847426,824751534,373,156
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,MAC address of interface,WiFi,Down,Down,422090996,99607542,991,307
ifMetric_4dc14931,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Loopback,Up,Unknown,406878507,783747589,110,152
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,Loopback,Up,Up,272283138,585962790,195,533
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Testing,Down,901249373,74455211,670,166
ifMetric_4dc14931,1.3.6.1.2.1.88.25,MAC address of interface,WiFi,Testing,Unknown,896474391,375199835,797,641
ifMetric_40427409,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Testing,Up,625933076,808332419,405,883
ifMetric_913eb190,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Down,Up,324047210,655247970,611,130
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,Operational status of interface,ATM,Up,Up,476279617,584442251,452,937
ifMetric_92c18715,1.3.6.1.2.1.47.3,Counter for outbound errors,ATM,Up,Unknown,371834201,311853462,498,822
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,PPP,Testing,Up,899610282,332809090,631,159
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Testing,Down,233725579,915031892,604,385
ifMetric_40427409,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,ATM,Testing,Unknown,849867330,572822129,114,920
ifMetric_92c18715,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,ATM,Down,Down,810193272,166047432,93,857
ifMetric_4dc14931,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,ATM,Up,Unknown,954763450,859685261,825,298
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Up,Down,65189653,171814250,805,85
ifMetric_469f52b2,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Up,Unknown,249122883,133290870,509,428
ifMetric_469f52b2,1.3.6.1.2.1.22.88,Counter for outbound errors,PPP,Down,Down,114325253,198379807,945,743
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Testing,Down,861587786,479968365,790,364
ifMetric_913eb190,1.3.6.1.2.1.55.42,Operational status of interface,Ethernet,Testing,Unknown,371597241,615590018,774,678
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Counter for outbound errors,PPP,Down,Up,518555166,625211588,156,10
ifMetric_92c18715,1.3.6.1.2.1.55.42,Counter for outbound errors,ATM,Down,Down,722243026,445538709,287,930
ifMetric_40427409,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Loopback,Down,Up,40487684,406438201,636,211
ifMetric_4dc14931,1.3.6.1.2.1.47.3,MAC address of interface,Loopback,Up,Up,529784199,573851012,845,63
ifMetric_92c18715,1.3.6.1.2.1.95.14,MAC address of interface,Ethernet,Up,Up,630689022,353650973,525,24
ifMetric_469f52b2,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,WiFi,Testing,Up,157176891,387468387,178,13
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Operational status of interface,PPP,Down,Unknown,894823524,907436842,328,566
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,WiFi,Down,Unknown,985721634,55241292,283,799
ifMetric_4dc14931,1.3.6.1.2.1.95.14,Operational status of interface,Ethernet,Up,Unknown,496890849,166770072,417,13
ifMetric_f17b629e,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Testing,Up,703559389,794025684,244,807
ifMetric_469f52b2,1.3.6.1.2.1.30.50,Counter for outbound errors,Ethernet,Up,Down,351787575,351652645,227,330
ifMetric_469f52b2,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,WiFi,Down,Unknown,721995486,227563180,147,493
ifMetric_40427409,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Up,Up,284445246,425937844,793,340
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Operational status of interface,Loopback,Up,Up,283966074,287223886,81,418
ifMetric_4dc14931,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Down,Up,571135435,77248209,457,600
ifMetric_4dc14931,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Loopback,Testing,Up,572356885,219717153,927,311
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,Counter for outbound errors,Ethernet,Testing,Unknown,275243909,198564445,446,249
ifMetric_f17b629e,1.3.6.1.2.1.22.88,MAC address of interface,Loopback,Up,Unknown,754841416,930693400,143,336
ifMetric_40427409,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,ATM,Up,Down,73677277,84461206,318,355
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,ATM,Testing,Unknown,855590000,90559439,45,625
ifMetric_469f52b2,1.3.6.1.2.1.67.71,MAC address of interface,WiFi,Down,Unknown,641208737,701377721,207,105
ifMetric_f17b629e,1.3.6.1.2.1.59.11,MAC address of interface,Ethernet,Down,Unknown,825019441,149485181,358,345
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,WiFi,Down,Up,931331427,983066669,145,477
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Counter for outbound errors,PPP,Down,Up,100847179,952665832,659,165
ifMetric_f17b629e,1.3.6.1.2.1.95.14,MAC address of interface,Loopback,Testing,Up,172573346,870916349,742,215
ifMetric_913eb190,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,ATM,Up,Unknown,563101404,347623591,700,814
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Counter for outbound errors,ATM,Testing,Unknown,284004399,598814731,49,761
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,ATM,Down,Up,553654016,266500919,299,625
ifMetric_f17b629e,1.3.6.1.2.1.55.42,MAC address of interface,PPP,Up,Down,20026486,525970535,822,303
ifMetric_913eb190,1.3.6.1.2.1.67.71,Counter for outbound errors,Loopback,Testing,Up,428975243,997488460,366,614
ifMetric_469f52b2,1.3.6.1.2.1.88.25,Operational status of interface,ATM,Testing,Unknown,639849470,281623902,725,275
ifMetric_92c18715,1.3.6.1.2.1.59.11,Counter for outbound errors,ATM,Testing,Unknown,629457214,565968808,668,96
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Testing,Up,81407426,316101003,267,430
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Operational status of interface,WiFi,Up,Up,756800968,601419189,865,299
ifMetric_f17b629e,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,PPP,Testing,Up,33474378,225698928,214,295
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,Operational status of interface,Loopback,Up,Up,225840350,614751524,598,588
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Counter for outbound errors,PPP,Down,Unknown,945541833,840955576,141,87
ifMetric_469f52b2,1.3.6.1.2.1.55.42,MAC address of interface,Ethernet,Down,Down,407934466,34889211,846,97
ifMetric_40427409,1.3.6.1.2.1.22.88,Operational status of interface,WiFi,Down,Down,468171803,358121488,535,360
ifMetric_913eb190,1.3.6.1.2.1.30.50,Counter for outbound errors,Ethernet,Down,Up,321575965,518293349,898,927
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Operational status of interface,Ethernet,Testing,Down,19797973,812074560,139,85
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Counter for outbound errors,Ethernet,Down,Up,513222083,605507830,168,949
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Down,Down,803586368,936910766,211,186
ifMetric_f17b629e,1.3.6.1.2.1.22.88,Operational status of interface,Ethernet,Up,Down,614411611,43530243,827,897
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,WiFi,Testing,Unknown,861253513,623192372,701,597
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Counter for outbound errors,ATM,Up,Up,20842755,472030505,172,703
ifMetric_4dc14931,1.3.6.1.2.1.67.71,Counter for outbound errors,PPP,Down,Up,818332179,302178378,229,992
ifMetric_40427409,1.3.6.1.2.1.95.14,Operational status of interface,WiFi,Down,Up,101173797,624621390,294,510
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Up,Up,558213881,627164442,509,41
ifMetric_40427409,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Testing,Up,403907722,14888698,306,2
ifMetric_40427409,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,ATM,Down,Down,919649013,918970681,775,985
ifMetric_40427409,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Up,Down,112518951,172048168,173,43
ifMetric_913eb190,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,PPP,Down,Unknown,703945239,608184612,767,576
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,MAC address of interface,PPP,Up,Down,999948078,141575715,839,469
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,Operational status of interface,WiFi,Testing,Down,455503648,957756713,722,264
ifMetric_92c18715,1.3.6.1.2.1.59.11,Counter for outbound errors,WiFi,Down,Up,254080696,252755768,124,757
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,Operational status of interface,PPP,Up,Unknown,901423776,487601914,118,809
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Operational status of interface,Ethernet,Testing,Up,301900353,776355135,952,621
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,Counter for outbound errors,ATM,Testing,Unknown,449106512,15113249,974,840
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,PPP,Testing,Unknown,991623503,99852766,981,538
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Operational status of interface,WiFi,Testing,Unknown,777747474,759860988,595,36
ifMetric_4dc14931,1.3.6.1.2.1.59.11,Counter for outbound errors,WiFi,Up,Up,975809237,747451219,422,104
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Operational status of interface,Ethernet,Down,Down,213982313,558640013,26,145
ifMetric_f17b629e,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Testing,Up,298702261,614658522,748,266
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Up,Down,110565301,740862703,420,642
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Up,Down,452808514,142278889,801,549
ifMetric_f17b629e,1.3.6.1.2.1.67.71,Counter for outbound errors,PPP,Testing,Down,746304338,505294668,887,441
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,ATM,Testing,Down,673632337,386355850,831,994
ifMetric_40427409,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Up,Down,596506675,778567990,955,916
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Testing,Up,599834828,999952805,13,835
ifMetric_f17b629e,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Testing,Up,329248212,705012111,825,676
ifMetric_913eb190,1.3.6.1.2.1.59.11,Operational status of interface,ATM,Down,Down,201088205,946840156,562,63
ifMetric_913eb190,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Ethernet,Testing,Down,434197350,149016016,251,440
ifMetric_92c18715,1.3.6.1.2.1.55.42,MAC address of interface,ATM,Up,Unknown,848412611,33086579,772,986
ifMetric_92c18715,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Down,Up,797694703,499351542,221,986
ifMetric_4dc14931,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Testing,Unknown,508968912,123838759,89,98
ifMetric_f17b629e,1.3.6.1.2.1.88.25,Operational status of interface,ATM,Up,Up,789147937,352400987,353,682
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Testing,Up,16270001,96823137,611,420
ifMetric_40427409,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,ATM,Down,Up,5881596,738546520,926,298
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,Counter for outbound errors,Loopback,Up,Down,933439304,365352673,211,43
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Testing,Unknown,434320783,704777251,278,157
ifMetric_469f52b2,1.3.6.1.2.1.95.14,MAC address of interface,PPP,Up,Up,23136906,413192126,448,634
ifMetric_469f52b2,1.3.6.1.2.1.30.50,Counter for outbound errors,ATM,Up,Up,5058355,141465720,289,711
ifMetric_4dc14931,1.3.6.1.2.1.59.11,Counter for outbound errors,Ethernet,Up,Unknown,856952809,992423044,478,875
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Testing,Up,869911883,872881160,123,414
ifMetric_92c18715,1.3.6.1.2.1.88.25,Counter for outbound errors,Ethernet,Down,Up,149489646,70710587,186,661
ifMetric_f17b629e,1.3.6.1.2.1.55.42,MAC address of interface,PPP,Testing,Unknown,680247355,257174319,224,117
ifMetric_4dc14931,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,WiFi,Up,Unknown,464063579,323077868,661,20
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,PPP,Testing,Up,364328982,795652517,452,373
ifMetric_913eb190,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Testing,Up,540588285,183145960,522,662
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,ATM,Down,Down,617164700,383163663,460,527
ifMetric_92c18715,1.3.6.1.2.1.30.50,Counter for outbound errors,ATM,Down,Unknown,113919463,213051872,583,608
ifMetric_469f52b2,1.3.6.1.2.1.88.25,MAC address of interface,Loopback,Up,Up,731512850,171579802,167,630
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,Operational status of interface,Ethernet,Down,Down,868446335,925442999,936,60
ifMetric_40427409,1.3.6.1.2.1.88.25,Operational status of interface,ATM,Up,Up,705751063,393019776,99,893
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,WiFi,Down,Up,387521018,858639519,496,442
ifMetric_40427409,1.3.6.1.2.1.59.11,Operational status of interface,ATM,Up,Unknown,354199878,651715716,50,533
ifMetric_40427409,1.3.6.1.2.1.30.50,MAC address of interface,PPP,Down,Unknown,994471408,494719019,370,904
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Testing,Up,268981137,295155194,167,192
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,Operational status of interface,WiFi,Down,Down,45507197,365966329,677,638
ifMetric_f17b629e,1.3.6.1.2.1.47.3,MAC address of interface,WiFi,Down,Down,809162217,29004894,942,491
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Up,Up,997342265,692476926,550,205
ifMetric_469f52b2,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Up,Down,990268221,191469179,457,214
ifMetric_40427409,1.3.6.1.2.1.88.25,MAC address of interface,WiFi,Down,Up,634852971,330718648,42,433
ifMetric_469f52b2,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Down,Up,789404708,505982275,748,249
ifMetric_40427409,1.3.6.1.2.1.95.14,Counter for outbound errors,WiFi,Up,Up,960286970,525554800,278,751
ifMetric_92c18715,1.3.6.1.2.1.59.11,Counter for outbound errors,ATM,Testing,Unknown,625935953,440306404,405,805
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Down,Unknown,928164808,914258765,73,447
ifMetric_92c18715,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,PPP,Testing,Down,484077157,197172962,239,742
ifMetric_913eb190,1.3.6.1.2.1.55.42,Operational status of interface,WiFi,Down,Down,727809983,308463560,391,616
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Up,Up,575580966,696865595,702,929
ifMetric_913eb190,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Ethernet,Down,Up,307176730,500339013,520,992
ifMetric_40427409,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,PPP,Down,Down,988016911,776945083,441,132
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Loopback,Testing,Unknown,904376805,990127114,354,827
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Loopback,Testing,Up,28586550,904114063,935,266
ifMetric_469f52b2,1.3.6.1.2.1.47.3,MAC address of interface,WiFi,Up,Unknown,354240734,460028286,671,732
ifMetric_f17b629e,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,WiFi,Up,Unknown,776409957,634959292,43,5
ifMetric_4dc14931,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Up,Up,375249576,962109214,115,536
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,Counter for outbound errors,ATM,Testing,Up,406554285,531000986,347,763
ifMetric_f17b629e,1.3.6.1.2.1.55.42,MAC address of interface,Ethernet,Down,Up,679826983,194281957,16,646
ifMetric_40427409,1.3.6.1.2.1.88.25,MAC address of interface,ATM,Up,Up,368795888,85935311,443,882
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Testing,Unknown,700978634,932086493,634,268
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Down,Up,580128487,937091982,812,919
ifMetric_40427409,1.3.6.1.2.1.30.50,Operational status of interface,ATM,Up,Unknown,339309776,717667972,274,584
ifMetric_469f52b2,1.3.6.1.2.1.30.50,Operational status of interface,Ethernet,Down,Unknown,384454821,841364371,457,970
ifMetric_40427409,1.3.6.1.2.1.47.3,MAC address of interface,WiFi,Up,Down,935506443,345200410,434,528
ifMetric_469f52b2,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Up,Up,474707299,733256029,577,176
ifMetric_40427409,1.3.6.1.2.1.95.14,Operational status of interface,PPP,Down,Up,935326030,168951758,190,380
ifMetric_92c18715,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Loopback,Up,Down,18926181,69316604,839,228
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Operational status of interface,Loopback,Down,Unknown,359169733,567785470,92,463
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,Operational status of interface,PPP,Testing,Down,732120718,432805991,761,645
ifMetric_92c18715,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Loopback,Testing,Down,229278874,562077044,475,517
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Up,Down,891639099,455155549,738,491
ifMetric_7ca784a7,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Down,Down,416532336,698242728,758,970
ifMetric_92c18715,1.3.6.1.2.1.55.42,Counter for outbound errors,WiFi,Testing,Down,858049833,737967687,548,165
ifMetric_92c18715,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Up,Up,342266864,452751543,855,27
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Testing,Down,302076676,528312023,565,738
ifMetric_4dc14931,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Ethernet,Down,Unknown,2786800,361421556,118,63
ifMetric_df2a5c7f,1.3.6.1.2.1.22.88,Counter for outbound errors,Loopback,Testing,Up,251080052,191617117,389,748
ifMetric_469f52b2,1.3.6.1.2.1.22.88,MAC address of interface,WiFi,Up,Down,918639859,879291313,197,495
ifMetric_40427409,1.3.6.1.2.1.47.3,Operational status of interface,Ethernet,Testing,Unknown,98781506,670820029,245,72
ifMetric_4dc14931,1.3.6.1.2.1.59.11,MAC address of interface,WiFi,Up,Unknown,818925391,993941960,707,271
ifMetric_92c18715,1.3.6.1.2.1.22.88,MAC address of interface,WiFi,Up,Unknown,223930751,250945562,500,176
ifMetric_913eb190,1.3.6.1.2.1.88.25,Operational status of interface,Ethernet,Down,Unknown,945907542,406105215,544,804
ifMetric_469f52b2,1.3.6.1.2.1.22.88,Operational status of interface,WiFi,Down,Down,500661556,56527535,731,86
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,Ethernet,Testing,Up,908042909,451870843,653,802
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Operational status of interface,ATM,Down,Down,28955608,260761473,21,528
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Up,Up,608872910,388068207,144,541
ifMetric_913eb190,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,ATM,Up,Unknown,832879578,213763398,78,245
ifMetric_469f52b2,1.3.6.1.2.1.88.25,Counter for outbound errors,PPP,Down,Unknown,199358878,176869328,464,570
ifMetric_40427409,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Testing,Unknown,83927052,926488148,335,771
ifMetric_7ca784a7,1.3.6.1.2.1.88.25,MAC address of interface,Ethernet,Down,Up,714443870,716957609,54,784
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,Operational status of interface,Loopback,Down,Unknown,796606148,499915035,14,65
ifMetric_f17b629e,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Up,Down,816210830,337955790,805,242
ifMetric_469f52b2,1.3.6.1.2.1.59.11,Operational status of interface,ATM,Down,Down,215307206,665304530,186,286
ifMetric_4dc14931,1.3.6.1.2.1.59.11,MAC address of interface,Loopback,Up,Down,498882484,29915859,187,862
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Down,Unknown,353974884,124155248,98,758
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,Operational status of interface,Ethernet,Up,Unknown,514679707,559441645,313,253
ifMetric_f17b629e,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Up,Down,600508349,975908488,221,932
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Up,Unknown,183596342,357092476,240,283
ifMetric_92c18715,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,WiFi,Testing,Down,124557656,212613652,210,74
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,Operational status of interface,ATM,Down,Up,859310900,942310275,273,660
ifMetric_469f52b2,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,ATM,Down,Up,53937726,857285571,56,5
ifMetric_913eb190,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Down,Up,231753318,157209074,159,780
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Operational status of interface,PPP,Testing,Down,814926412,424934312,442,296
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,Operational status of interface,PPP,Testing,Unknown,568891480,146132190,861,846
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,Counter for outbound errors,PPP,Down,Down,257203406,137159034,995,305
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,Counter for outbound errors,Loopback,Down,Up,106066123,73440302,67,351
ifMetric_92c18715,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,PPP,Down,Unknown,281456974,959602360,336,400
ifMetric_913eb190,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,PPP,Up,Down,800136778,230705105,371,882
ifMetric_913eb190,1.3.6.1.2.1.55.42,Operational status of interface,WiFi,Up,Up,539865290,329048593,504,886
ifMetric_f17b629e,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,WiFi,Up,Up,747155673,430795879,304,49
ifMetric_4dc14931,1.3.6.1.2.1.22.88,MAC address of interface,ATM,Up,Up,107606413,643343795,643,322
ifMetric_469f52b2,1.3.6.1.2.1.22.88,Counter for outbound errors,PPP,Testing,Up,786195212,636317471,960,177
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,PPP,Up,Unknown,990104270,427452788,328,179
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,ATM,Up,Up,756593674,962130486,754,918
ifMetric_40427409,1.3.6.1.2.1.47.3,MAC address of interface,WiFi,Up,Up,477625304,204321937,56,737
ifMetric_7ca784a7,1.3.6.1.2.1.47.3,MAC address of interface,Ethernet,Testing,Down,23175320,516722383,469,57
ifMetric_4dc14931,1.3.6.1.2.1.30.50,MAC address of interface,Ethernet,Down,Down,956360246,692899190,155,238
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,WiFi,Testing,Up,965523786,760283520,626,354
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,MAC address of interface,PPP,Up,Down,787381215,895162032,507,102
ifMetric_913eb190,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,Ethernet,Up,Unknown,893748736,884677177,401,84
ifMetric_469f52b2,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Down,Down,213500753,617635696,134,24
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,ATM,Down,Up,958504363,767869982,620,222
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Counter for outbound errors,Ethernet,Up,Down,341820491,550304202,480,160
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Testing,Down,83609946,563175859,584,239
ifMetric_469f52b2,1.3.6.1.2.1.22.88,Counter for outbound errors,Loopback,Down,Unknown,947955307,193275537,932,725
ifMetric_92c18715,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,PPP,Testing,Down,721388688,148053275,818,852
